Success, Time Elapsed,Xstart,Ystart, Xend,Yend,Xlength, Ylength, PathDist, num threads, Filename,,,cores,Total time
1,1070.75,0,0,695,751,1000,1000,1023.24,8,maps/1000AOR_wObs.bmp,,,,
1,8.235,0,0,74,68,100,100,100.499,8,maps/100map.bmp,,,,
1,1030.5,0,0,293,550,1000,1000,623.177,8,maps/1000Geometric.bmp,,,,
1,1.261,0,0,13,34,50,50,36.4005,8,maps/cross50.bmp,,,,
1,2.409,0,0,2,40,50,50,40.05,8,maps/50map.bmp,,,,
1,1.698,0,0,38,26,50,50,46.0435,8,maps/50mapAOR.bmp,,,,
1,1061.31,0,0,783,950,1000,1000,1231.09,8,maps/1000AOR_wObs.bmp,,,,
1,9.627,0,0,44,92,100,100,101.98,8,maps/100map.bmp,,,,
1,1032.47,0,0,877,962,1000,1000,1301.76,8,maps/1000Geometric.bmp,,,,
1,2.653,0,0,24,46,50,50,51.8845,8,maps/cross50.bmp,,,,
1,3.003,0,0,47,15,50,50,49.3356,8,maps/50map.bmp,,,,
1,2.139,0,0,21,34,50,50,39.9625,8,maps/50mapAOR.bmp,,,,
1,1081.36,0,0,949,720,1000,1000,1191.22,8,maps/1000AOR_wObs.bmp,,,,
1,8.806,0,0,88,95,100,100,129.495,8,maps/100map.bmp,,,,
1,1095.95,0,0,25,935,1000,1000,935.334,8,maps/1000Geometric.bmp,,,,
1,2.267,0,0,37,45,50,50,58.258,8,maps/cross50.bmp,,,,
1,1.959,0,0,26,24,50,50,35.3836,8,maps/50map.bmp,,,,
1,4.193,0,0,22,30,50,50,37.2022,8,maps/50mapAOR.bmp,,,,
1,1057.89,0,0,652,364,1000,1000,746.726,8,maps/1000AOR_wObs.bmp,,,,
1,8.171,0,0,86,98,100,100,130.384,8,maps/100map.bmp,,,,
1,1388.84,0,0,991,758,1000,1000,1247.66,8,maps/1000Geometric.bmp,,,,
1,3.445,0,0,48,30,50,50,56.6039,8,maps/cross50.bmp,,,,
1,2.138,0,0,22,28,50,50,35.609,8,maps/50map.bmp,,,,
1,2.083,0,0,18,19,50,50,26.1725,8,maps/50mapAOR.bmp,,,,
1,1014.23,0,0,229,953,1000,1000,980.128,8,maps/1000AOR_wObs.bmp,,,,
1,8.692,0,0,34,89,100,100,95.2733,8,maps/100map.bmp,,,,
1,955.065,0,0,823,991,1000,1000,1288.18,8,maps/1000Geometric.bmp,,,,
1,1.832,0,0,7,38,50,50,38.6394,8,maps/cross50.bmp,,,,
1,2.374,0,0,47,1,50,50,47.0106,8,maps/50map.bmp,,,,
1,3.78,0,0,9,26,50,50,27.5136,8,maps/50mapAOR.bmp,,,,
1,1078.92,0,0,48,527,1000,1000,529.181,8,maps/1000AOR_wObs.bmp,,,,
1,7.666,0,0,13,69,100,100,70.214,8,maps/100map.bmp,,,,
1,1117.35,0,0,247,534,1000,1000,588.358,8,maps/1000Geometric.bmp,,,,
1,2.429,0,0,11,36,50,50,37.6431,8,maps/cross50.bmp,,,,
1,2.271,0,0,35,10,50,50,36.4005,8,maps/50map.bmp,,,,
1,1.412,0,0,34,24,50,50,41.6173,8,maps/50mapAOR.bmp,,,,
1,1009.31,0,0,951,648,1000,1000,1150.78,8,maps/1000AOR_wObs.bmp,,,,
1,8.587,0,0,85,12,100,100,85.8429,8,maps/100map.bmp,,,,
1,1013.09,0,0,955,708,1000,1000,1188.82,8,maps/1000Geometric.bmp,,,,
1,1.862,0,0,13,30,50,50,32.6956,8,maps/cross50.bmp,,,,
1,2.001,0,0,17,43,50,50,46.2385,8,maps/50map.bmp,,,,
1,2.305,0,0,35,16,50,50,38.4838,8,maps/50mapAOR.bmp,,,,
1,982.9,0,0,121,820,1000,1000,828.879,8,maps/1000AOR_wObs.bmp,,,,
1,9.987,0,0,49,11,100,100,50.2195,8,maps/100map.bmp,,,,
1,1072.94,0,0,38,949,1000,1000,949.76,8,maps/1000Geometric.bmp,,,,
1,2.494,0,0,34,6,50,50,34.5254,8,maps/cross50.bmp,,,,
1,1.251,0,0,22,48,50,50,52.8015,8,maps/50map.bmp,,,,
1,3.737,0,0,33,19,50,50,38.0789,8,maps/50mapAOR.bmp,,,,
1,1041.35,0,0,882,113,1000,1000,889.209,8,maps/1000AOR_wObs.bmp,,,,
1,7.083,0,0,6,50,100,100,50.3587,8,maps/100map.bmp,,,,
1,981.926,0,0,156,922,1000,1000,935.104,8,maps/1000Geometric.bmp,,,,
1,3.435,0,0,32,42,50,50,52.8015,8,maps/cross50.bmp,,,,
1,5.482,0,0,17,45,50,50,48.1041,8,maps/50map.bmp,,,,
1,6.38,0,0,26,32,50,50,41.2311,8,maps/50mapAOR.bmp,,,,
1,1012.18,0,0,943,726,1000,1000,1190.09,8,maps/1000AOR_wObs.bmp,,,,
1,9.853,0,0,94,20,100,100,96.1041,8,maps/100map.bmp,,,,
1,1039.25,0,0,815,401,1000,1000,908.309,8,maps/1000Geometric.bmp,,,,
1,1.339,0,0,12,23,50,50,25.9422,8,maps/cross50.bmp,,,,
1,2.785,0,0,44,15,50,50,46.4866,8,maps/50map.bmp,,,,
1,2.512,0,0,17,40,50,50,43.4626,8,maps/50mapAOR.bmp,,,,
1,1018.89,0,0,588,287,1000,1000,654.303,8,maps/1000AOR_wObs.bmp,,,,
1,10.305,0,0,95,68,100,100,116.829,8,maps/100map.bmp,,,,
1,1078.55,0,0,573,251,1000,1000,625.564,8,maps/1000Geometric.bmp,,,,
1,2.468,0,0,42,5,50,50,42.2966,8,maps/cross50.bmp,,,,
1,2.478,0,0,33,48,50,50,58.2495,8,maps/50map.bmp,,,,
1,2.121,0,0,26,38,50,50,46.0435,8,maps/50mapAOR.bmp,,,,
1,1086.3,0,0,834,291,1000,1000,883.31,8,maps/1000AOR_wObs.bmp,,,,
1,9.27,0,0,7,71,100,100,71.3442,8,maps/100map.bmp,,,,
1,1051.64,0,0,451,560,1000,1000,719.028,8,maps/1000Geometric.bmp,,,,
1,2.99,0,0,27,39,50,50,47.4342,8,maps/cross50.bmp,,,,
1,3.871,0,0,40,37,50,50,54.4885,8,maps/50map.bmp,,,,
1,4.7,0,0,25,16,50,50,29.6816,8,maps/50mapAOR.bmp,,,,
1,1009.13,0,0,951,211,1000,1000,974.126,8,maps/1000AOR_wObs.bmp,,,,
1,14.062,0,0,5,69,100,100,69.1809,8,maps/100map.bmp,,,,
1,1064.67,0,0,32,771,1000,1000,771.664,8,maps/1000Geometric.bmp,,,,
1,5.01,0,0,4,44,50,50,44.1814,8,maps/cross50.bmp,,,,
1,2.269,0,0,19,34,50,50,38.9487,8,maps/50map.bmp,,,,
1,7.972,0,0,13,27,50,50,29.9666,8,maps/50mapAOR.bmp,,,,
1,1062.58,0,0,938,420,1000,1000,1027.74,8,maps/1000AOR_wObs.bmp,,,,
1,6.01,0,0,87,9,100,100,87.4643,8,maps/100map.bmp,,,,
1,1102.38,0,0,71,626,1000,1000,630.013,8,maps/1000Geometric.bmp,,,,
1,2.331,0,0,11,48,50,50,49.2443,8,maps/cross50.bmp,,,,
1,5.577,0,0,37,12,50,50,38.8973,8,maps/50map.bmp,,,,
1,1.965,0,0,36,21,50,50,41.6773,8,maps/50mapAOR.bmp,,,,
1,1011.5,0,0,949,109,1000,1000,955.239,8,maps/1000AOR_wObs.bmp,,,,
1,7.892,0,0,47,46,100,100,65.7647,8,maps/100map.bmp,,,,
1,1018.35,0,0,919,831,1000,1000,1239,8,maps/1000Geometric.bmp,,,,
1,2.181,0,0,42,22,50,50,47.4131,8,maps/cross50.bmp,,,,
1,2.005,0,0,45,31,50,50,54.6443,8,maps/50map.bmp,,,,
1,3.257,0,0,12,22,50,50,25.0599,8,maps/50mapAOR.bmp,,,,
1,1125.35,0,0,885,925,1000,1000,1280.18,8,maps/1000AOR_wObs.bmp,,,,
1,9.866,0,0,16,70,100,100,71.8053,8,maps/100map.bmp,,,,
1,1131.62,0,0,191,749,1000,1000,772.97,8,maps/1000Geometric.bmp,,,,
1,2.142,0,0,19,26,50,50,32.2025,8,maps/cross50.bmp,,,,
1,2.275,0,0,25,7,50,50,25.9615,8,maps/50map.bmp,,,,
1,2.193,0,0,31,27,50,50,41.1096,8,maps/50mapAOR.bmp,,,,
1,1194.94,0,0,445,938,1000,1000,1038.2,8,maps/1000AOR_wObs.bmp,,,,
1,12.423,0,0,55,7,100,100,55.4437,8,maps/100map.bmp,,,,
1,1174.01,0,0,719,260,1000,1000,764.566,8,maps/1000Geometric.bmp,,,,
1,2.19,0,0,23,14,50,50,26.9258,8,maps/cross50.bmp,,,,
1,1.889,0,0,28,27,50,50,38.8973,8,maps/50map.bmp,,,,
1,1.996,0,0,18,25,50,50,30.8058,8,maps/50mapAOR.bmp,,,,
1,1189.28,0,0,682,942,1000,1000,1162.97,8,maps/1000AOR_wObs.bmp,,,,
1,13.02,0,0,36,52,100,100,63.2456,8,maps/100map.bmp,,,,
1,1137.63,0,0,197,740,1000,1000,765.773,8,maps/1000Geometric.bmp,,,,
1,2.222,0,0,43,25,50,50,49.7393,8,maps/cross50.bmp,,,,
1,2.273,0,0,31,46,50,50,55.4707,8,maps/50map.bmp,,,,
1,2.751,0,0,22,33,50,50,39.6611,8,maps/50mapAOR.bmp,,,,
1,1173.02,0,0,96,740,1000,1000,746.201,8,maps/1000AOR_wObs.bmp,,,,
1,12.283,0,0,80,50,100,100,94.3398,8,maps/100map.bmp,,,,
1,1096.85,0,0,66,610,1000,1000,613.56,8,maps/1000Geometric.bmp,,,,
1,1.351,0,0,25,25,50,50,35.3553,8,maps/cross50.bmp,,,,
1,5.085,0,0,31,21,50,50,37.4433,8,maps/50map.bmp,,,,
1,1.22,0,0,38,14,50,50,40.4969,8,maps/50mapAOR.bmp,,,,
1,1077.15,0,0,340,947,1000,1000,1006.19,8,maps/1000AOR_wObs.bmp,,,,
1,12.221,0,0,97,13,100,100,97.8673,8,maps/100map.bmp,,,,
1,1166.23,0,0,807,4,1000,1000,807.01,8,maps/1000Geometric.bmp,,,,
1,7.385,0,0,40,5,50,50,40.3113,8,maps/cross50.bmp,,,,
1,4.073,0,0,8,41,50,50,41.7732,8,maps/50map.bmp,,,,
1,3.425,0,0,17,21,50,50,27.0185,8,maps/50mapAOR.bmp,,,,
1,1127.4,0,0,819,703,1000,1000,1079.34,8,maps/1000AOR_wObs.bmp,,,,
1,14.214,0,0,93,8,100,100,93.3435,8,maps/100map.bmp,,,,
1,1157,0,0,972,556,1000,1000,1119.79,8,maps/1000Geometric.bmp,,,,
1,2.933,0,0,44,25,50,50,50.6063,8,maps/cross50.bmp,,,,
1,1.717,0,0,19,32,50,50,37.2156,8,maps/50map.bmp,,,,
1,1.808,0,0,13,35,50,50,37.3363,8,maps/50mapAOR.bmp,,,,
1,1172.69,0,0,48,845,1000,1000,846.362,8,maps/1000AOR_wObs.bmp,,,,
1,11.354,0,0,85,4,100,100,85.0941,8,maps/100map.bmp,,,,
1,1089.28,0,0,758,147,1000,1000,772.122,8,maps/1000Geometric.bmp,,,,
1,2.462,0,0,40,26,50,50,47.7074,8,maps/cross50.bmp,,,,
1,3.425,0,0,32,6,50,50,32.5576,8,maps/50map.bmp,,,,
1,1.267,0,0,26,26,50,50,36.7696,8,maps/50mapAOR.bmp,,,,
1,1136.24,0,0,915,89,1000,1000,919.318,8,maps/1000AOR_wObs.bmp,,,,
1,8.964,0,0,58,60,100,100,83.4506,8,maps/100map.bmp,,,,
1,1037.48,0,0,904,895,1000,1000,1272.1,8,maps/1000Geometric.bmp,,,,
1,1.329,0,0,3,28,50,50,28.1603,8,maps/cross50.bmp,,,,
1,2.756,0,0,48,38,50,50,61.2209,8,maps/50map.bmp,,,,
1,6.441,0,0,35,18,50,50,39.3573,8,maps/50mapAOR.bmp,,,,
1,1146.45,0,0,930,904,1000,1000,1296.96,8,maps/1000AOR_wObs.bmp,,,,
1,12.008,0,0,70,46,100,100,83.7616,8,maps/100map.bmp,,,,
1,1086.45,0,0,997,476,1000,1000,1104.8,8,maps/1000Geometric.bmp,,,,
1,4.147,0,0,46,32,50,50,56.0357,8,maps/cross50.bmp,,,,
1,10.438,0,0,37,31,50,50,48.2701,8,maps/50map.bmp,,,,
1,2.084,0,0,19,26,50,50,32.2025,8,maps/50mapAOR.bmp,,,,
1,1534.89,0,0,720,203,1000,1000,748.07,8,maps/1000AOR_wObs.bmp,,,,
1,8.111,0,0,54,9,100,100,54.7449,8,maps/100map.bmp,,,,
1,1080.73,0,0,522,663,1000,1000,843.832,8,maps/1000Geometric.bmp,,,,
1,2.128,0,0,30,26,50,50,39.6989,8,maps/cross50.bmp,,,,
1,2.814,0,0,20,23,50,50,30.4795,8,maps/50map.bmp,,,,
1,2.216,0,0,21,27,50,50,34.2053,8,maps/50mapAOR.bmp,,,,
1,1055.64,0,0,830,246,1000,1000,865.688,8,maps/1000AOR_wObs.bmp,,,,
1,7.246,0,0,29,78,100,100,83.2166,8,maps/100map.bmp,,,,
1,1039.86,0,0,575,360,1000,1000,678.399,8,maps/1000Geometric.bmp,,,,
1,1.97,0,0,27,29,50,50,39.6232,8,maps/cross50.bmp,,,,
1,2.24,0,0,39,45,50,50,59.5483,8,maps/50map.bmp,,,,
1,2.266,0,0,37,14,50,50,39.5601,8,maps/50mapAOR.bmp,,,,
1,1018.89,0,0,660,114,1000,1000,669.773,8,maps/1000AOR_wObs.bmp,,,,
1,10.679,0,0,69,1,100,100,69.0072,8,maps/100map.bmp,,,,
1,996.418,0,0,369,389,1000,1000,536.173,8,maps/1000Geometric.bmp,,,,
1,1.496,0,0,41,32,50,50,52.0096,8,maps/cross50.bmp,,,,
1,3.731,0,0,7,34,50,50,34.7131,8,maps/50map.bmp,,,,
1,2.575,0,0,12,34,50,50,36.0555,8,maps/50mapAOR.bmp,,,,
1,1105.54,0,0,853,209,1000,1000,878.231,8,maps/1000AOR_wObs.bmp,,,,
1,11.277,0,0,78,24,100,100,81.6088,8,maps/100map.bmp,,,,
1,1119.09,0,0,33,536,1000,1000,537.015,8,maps/1000Geometric.bmp,,,,
1,2.952,0,0,10,28,50,50,29.7321,8,maps/cross50.bmp,,,,
1,3.526,0,0,37,6,50,50,37.4833,8,maps/50map.bmp,,,,
1,2.355,0,0,25,32,50,50,40.6079,8,maps/50mapAOR.bmp,,,,
1,1089.05,0,0,807,228,1000,1000,838.59,8,maps/1000AOR_wObs.bmp,,,,
1,8.702,0,0,48,21,100,100,52.3927,8,maps/100map.bmp,,,,
1,1025.07,0,0,420,434,1000,1000,603.95,8,maps/1000Geometric.bmp,,,,
1,1.294,0,0,35,5,50,50,35.3553,8,maps/cross50.bmp,,,,
1,3.436,0,0,14,38,50,50,40.4969,8,maps/50map.bmp,,,,
1,3.547,0,0,24,16,50,50,28.8444,8,maps/50mapAOR.bmp,,,,
1,1046.58,0,0,40,852,1000,1000,852.938,8,maps/1000AOR_wObs.bmp,,,,
1,6.955,0,0,46,24,100,100,51.8845,8,maps/100map.bmp,,,,
1,1053.61,0,0,528,783,1000,1000,944.39,8,maps/1000Geometric.bmp,,,,
1,3.772,0,0,18,38,50,50,42.0476,8,maps/cross50.bmp,,,,
1,2.056,0,0,35,30,50,50,46.0977,8,maps/50map.bmp,,,,
1,2.16,0,0,34,28,50,50,44.0454,8,maps/50mapAOR.bmp,,,,
1,1147.22,0,0,713,557,1000,1000,904.775,8,maps/1000AOR_wObs.bmp,,,,
1,8.017,0,0,75,62,100,100,97.3088,8,maps/100map.bmp,,,,
1,1104.14,0,0,989,63,1000,1000,991.005,8,maps/1000Geometric.bmp,,,,
1,1.902,0,0,48,28,50,50,55.5698,8,maps/cross50.bmp,,,,
1,4.399,0,0,39,10,50,50,40.2616,8,maps/50map.bmp,,,,
1,1.59,0,0,25,39,50,50,46.3249,8,maps/50mapAOR.bmp,,,,
1,1069.5,0,0,795,658,1000,1000,1031.98,8,maps/1000AOR_wObs.bmp,,,,
1,7.789,0,0,92,18,100,100,93.7443,8,maps/100map.bmp,,,,
1,1007.44,0,0,670,993,1000,1000,1197.89,8,maps/1000Geometric.bmp,,,,
1,2.994,0,0,6,34,50,50,34.5254,8,maps/cross50.bmp,,,,
1,1.922,0,0,39,31,50,50,49.8197,8,maps/50map.bmp,,,,
1,2.125,0,0,37,12,50,50,38.8973,8,maps/50mapAOR.bmp,,,,
1,1042.31,0,0,917,610,1000,1000,1101.36,8,maps/1000AOR_wObs.bmp,,,,
1,9.198,0,0,97,44,100,100,106.513,8,maps/100map.bmp,,,,
1,1083.6,0,0,925,951,1000,1000,1326.66,8,maps/1000Geometric.bmp,,,,
1,2.149,0,0,47,22,50,50,51.8941,8,maps/cross50.bmp,,,,
1,2.354,0,0,41,19,50,50,45.1885,8,maps/50map.bmp,,,,
1,2.616,0,0,26,17,50,50,31.0644,8,maps/50mapAOR.bmp,,,,
1,1078.36,0,0,697,851,1000,1000,1100,8,maps/1000AOR_wObs.bmp,,,,
1,8.75,0,0,36,36,100,100,50.9117,8,maps/100map.bmp,,,,
1,1064.56,0,0,959,182,1000,1000,976.117,8,maps/1000Geometric.bmp,,,,
1,2.142,0,0,14,30,50,50,33.1059,8,maps/cross50.bmp,,,,
1,2.379,0,0,20,27,50,50,33.6006,8,maps/50map.bmp,,,,
1,2.242,0,0,24,33,50,50,40.8044,8,maps/50mapAOR.bmp,,,,
1,1038.92,0,0,814,645,1000,1000,1038.57,8,maps/1000AOR_wObs.bmp,,,,
1,8.96,0,0,4,61,100,100,61.131,8,maps/100map.bmp,,,,
1,1045.01,0,0,968,708,1000,1000,1199.29,8,maps/1000Geometric.bmp,,,,
1,2.659,0,0,17,36,50,50,39.8121,8,maps/cross50.bmp,,,,
1,2.186,0,0,6,26,50,50,26.6833,8,maps/50map.bmp,,,,
1,1.889,0,0,28,20,50,50,34.4093,8,maps/50mapAOR.bmp,,,,
1,1083.47,0,0,712,890,1000,1000,1139.76,8,maps/1000AOR_wObs.bmp,,,,
1,7.182,0,0,95,39,100,100,102.694,8,maps/100map.bmp,,,,
1,1133.26,0,0,996,471,1000,1000,1101.75,8,maps/1000Geometric.bmp,,,,
1,2.241,0,0,8,24,50,50,25.2982,8,maps/cross50.bmp,,,,
1,2.639,0,0,42,30,50,50,51.614,8,maps/50map.bmp,,,,
1,3.285,0,0,11,31,50,50,32.8938,8,maps/50mapAOR.bmp,,,,
1,1122.58,0,0,718,183,1000,1000,740.954,8,maps/1000AOR_wObs.bmp,,,,
1,10.441,0,0,46,44,100,100,63.6553,8,maps/100map.bmp,,,,
1,1087.89,0,0,532,109,1000,1000,543.052,8,maps/1000Geometric.bmp,,,,
1,2.4,0,0,41,4,50,50,41.1947,8,maps/cross50.bmp,,,,
1,3.485,0,0,34,36,50,50,49.5177,8,maps/50map.bmp,,,,
1,4.269,0,0,15,38,50,50,40.8534,8,maps/50mapAOR.bmp,,,,
1,1068.11,0,0,625,828,1000,1000,1037.4,8,maps/1000AOR_wObs.bmp,,,,
1,15.546,0,0,69,7,100,100,69.3542,8,maps/100map.bmp,,,,
1,1124.58,0,0,291,853,1000,1000,901.271,8,maps/1000Geometric.bmp,,,,
1,6.584,0,0,2,38,50,50,38.0526,8,maps/cross50.bmp,,,,
1,3.712,0,0,41,4,50,50,41.1947,8,maps/50map.bmp,,,,
1,2.27,0,0,29,40,50,50,49.4065,8,maps/50mapAOR.bmp,,,,
1,1135.15,0,0,936,866,1000,1000,1275.17,8,maps/1000AOR_wObs.bmp,,,,
1,5.176,0,0,88,58,100,100,105.394,8,maps/100map.bmp,,,,
1,1111.12,0,0,673,987,1000,1000,1194.61,8,maps/1000Geometric.bmp,,,,
1,4.446,0,0,30,49,50,50,57.4543,8,maps/cross50.bmp,,,,
1,1.817,0,0,13,22,50,50,25.5539,8,maps/50map.bmp,,,,
1,3.08,0,0,16,34,50,50,37.5766,8,maps/50mapAOR.bmp,,,,
1,1092.16,0,0,705,715,1000,1000,1004.12,8,maps/1000AOR_wObs.bmp,,,,
1,7.625,0,0,46,35,100,100,57.8014,8,maps/100map.bmp,,,,
1,1211.84,0,0,930,841,1000,1000,1253.87,8,maps/1000Geometric.bmp,,,,
1,5.63,0,0,44,12,50,50,45.607,8,maps/cross50.bmp,,,,
1,2.418,0,0,26,44,50,50,51.1077,8,maps/50map.bmp,,,,
1,4.29,0,0,24,17,50,50,29.4109,8,maps/50mapAOR.bmp,,,,
1,1138.85,0,0,824,198,1000,1000,847.455,8,maps/1000AOR_wObs.bmp,,,,
1,10.068,0,0,58,38,100,100,69.3397,8,maps/100map.bmp,,,,
1,1147.47,0,0,667,249,1000,1000,711.962,8,maps/1000Geometric.bmp,,,,
1,2.499,0,0,17,49,50,50,51.8652,8,maps/cross50.bmp,,,,
1,2.357,0,0,45,19,50,50,48.8467,8,maps/50map.bmp,,,,
1,2.454,0,0,11,26,50,50,28.2312,8,maps/50mapAOR.bmp,,,,
1,1169.53,0,0,797,91,1000,1000,802.178,8,maps/1000AOR_wObs.bmp,,,,
1,8.34,0,0,3,81,100,100,81.0555,8,maps/100map.bmp,,,,
1,1149.91,0,0,992,140,1000,1000,1001.83,8,maps/1000Geometric.bmp,,,,
1,3.892,0,0,13,43,50,50,44.9222,8,maps/cross50.bmp,,,,
1,3.303,0,0,48,22,50,50,52.8015,8,maps/50map.bmp,,,,
1,3.054,0,0,33,22,50,50,39.6611,8,maps/50mapAOR.bmp,,,,
1,1074.56,0,0,674,373,1000,1000,770.328,8,maps/1000AOR_wObs.bmp,,,,
1,21.206,0,0,69,21,100,100,72.1249,8,maps/100map.bmp,,,,
1,1093.72,0,0,10,726,1000,1000,726.069,8,maps/1000Geometric.bmp,,,,
1,2.512,0,0,47,8,50,50,47.676,8,maps/cross50.bmp,,,,
1,2.438,0,0,39,30,50,50,49.2037,8,maps/50map.bmp,,,,
1,5.499,0,0,16,28,50,50,32.249,8,maps/50mapAOR.bmp,,,,
1,1114.77,0,0,822,221,1000,1000,851.19,8,maps/1000AOR_wObs.bmp,,,,
1,12.753,0,0,90,88,100,100,125.873,8,maps/100map.bmp,,,,
1,1184.99,0,0,202,723,1000,1000,750.688,8,maps/1000Geometric.bmp,,,,
1,2.766,0,0,23,37,50,50,43.566,8,maps/cross50.bmp,,,,
1,2.197,0,0,44,24,50,50,50.1199,8,maps/50map.bmp,,,,
1,2.78,0,0,13,30,50,50,32.6956,8,maps/50mapAOR.bmp,,,,
1,1149.55,0,0,950,743,1000,1000,1206.05,8,maps/1000AOR_wObs.bmp,,,,
1,13.423,0,0,37,37,100,100,52.3259,8,maps/100map.bmp,,,,
1,1154.98,0,0,461,781,1000,1000,906.908,8,maps/1000Geometric.bmp,,,,
1,2.407,0,0,40,32,50,50,51.225,8,maps/cross50.bmp,,,,
1,1.914,0,0,41,31,50,50,51.4004,8,maps/50map.bmp,,,,
1,1.873,0,0,21,24,50,50,31.8904,8,maps/50mapAOR.bmp,,,,
1,1064.94,0,0,67,847,1000,1000,849.646,8,maps/1000AOR_wObs.bmp,,,,
1,6.546,0,0,60,53,100,100,80.0562,8,maps/100map.bmp,,,,
1,906.592,0,0,267,544,1000,1000,605.991,8,maps/1000Geometric.bmp,,,,
1,2.022,0,0,44,30,50,50,53.2541,8,maps/cross50.bmp,,,,
1,4.511,0,0,47,14,50,50,49.0408,8,maps/50map.bmp,,,,
1,2.538,0,0,26,23,50,50,34.7131,8,maps/50mapAOR.bmp,,,,
1,1018.71,0,0,947,354,1000,1000,1011,8,maps/1000AOR_wObs.bmp,,,,
1,10.316,0,0,92,98,100,100,134.417,8,maps/100map.bmp,,,,
1,1044.82,0,0,339,689,1000,1000,767.882,8,maps/1000Geometric.bmp,,,,
1,2.208,0,0,8,37,50,50,37.855,8,maps/cross50.bmp,,,,
1,1.3,0,0,29,24,50,50,37.6431,8,maps/50map.bmp,,,,
1,3.548,0,0,27,23,50,50,35.4683,8,maps/50mapAOR.bmp,,,,
1,1084.42,0,0,708,794,1000,1000,1063.81,8,maps/1000AOR_wObs.bmp,,,,
1,23.99,0,0,52,91,100,100,104.809,8,maps/100map.bmp,,,,
1,1079.72,0,0,905,852,1000,1000,1242.95,8,maps/1000Geometric.bmp,,,,
1,2.881,0,0,25,23,50,50,33.9706,8,maps/cross50.bmp,,,,
1,2.447,0,0,7,32,50,50,32.7567,8,maps/50map.bmp,,,,
1,2.495,0,0,30,16,50,50,34,8,maps/50mapAOR.bmp,,,,
1,1013.88,0,0,717,715,1000,1000,1012.58,8,maps/1000AOR_wObs.bmp,,,,
1,11.107,0,0,46,60,100,100,75.6042,8,maps/100map.bmp,,,,
1,1014.41,0,0,381,402,1000,1000,553.864,8,maps/1000Geometric.bmp,,,,
1,2.68,0,0,33,35,50,50,48.1041,8,maps/cross50.bmp,,,,
1,3.004,0,0,44,37,50,50,57.4891,8,maps/50map.bmp,,,,
1,2.386,0,0,22,18,50,50,28.4253,8,maps/50mapAOR.bmp,,,,
1,1196.13,0,0,721,91,1000,1000,726.72,8,maps/1000AOR_wObs.bmp,,,,
1,8.781,0,0,25,53,100,100,58.6003,8,maps/100map.bmp,,,,
1,1074.04,0,0,808,131,1000,1000,818.551,8,maps/1000Geometric.bmp,,,,
1,2.195,0,0,45,21,50,50,49.6588,8,maps/cross50.bmp,,,,
1,2.18,0,0,18,44,50,50,47.5395,8,maps/50map.bmp,,,,
1,2.591,0,0,36,28,50,50,45.607,8,maps/50mapAOR.bmp,,,,
1,1045.86,0,0,925,641,1000,1000,1125.39,8,maps/1000AOR_wObs.bmp,,,,
1,7.664,0,0,26,90,100,100,93.6803,8,maps/100map.bmp,,,,
1,988.773,0,0,234,514,1000,1000,564.758,8,maps/1000Geometric.bmp,,,,
1,2.283,0,0,13,34,50,50,36.4005,8,maps/cross50.bmp,,,,
1,2.307,0,0,48,12,50,50,49.4773,8,maps/50map.bmp,,,,
1,2.11,0,0,34,23,50,50,41.0488,8,maps/50mapAOR.bmp,,,,
1,1062.16,0,0,638,878,1000,1000,1085.32,8,maps/1000AOR_wObs.bmp,,,,
1,12.297,0,0,93,17,100,100,94.541,8,maps/100map.bmp,,,,
1,979.196,0,0,184,703,1000,1000,726.681,8,maps/1000Geometric.bmp,,,,
1,1.846,0,0,22,18,50,50,28.4253,8,maps/cross50.bmp,,,,
1,2.566,0,0,37,22,50,50,43.0465,8,maps/50map.bmp,,,,
1,2.347,0,0,35,24,50,50,42.4382,8,maps/50mapAOR.bmp,,,,
1,984.412,0,0,907,143,1000,1000,918.204,8,maps/1000AOR_wObs.bmp,,,,
1,8.555,0,0,53,87,100,100,101.872,8,maps/100map.bmp,,,,
1,1009.92,0,0,262,552,1000,1000,611.022,8,maps/1000Geometric.bmp,,,,
1,2.427,0,0,37,25,50,50,44.6542,8,maps/cross50.bmp,,,,
1,1.444,0,0,12,35,50,50,37,8,maps/50map.bmp,,,,
1,2.419,0,0,35,22,50,50,41.3401,8,maps/50mapAOR.bmp,,,,
1,1052.12,0,0,933,267,1000,1000,970.452,8,maps/1000AOR_wObs.bmp,,,,
1,12.711,0,0,26,58,100,100,63.561,8,maps/100map.bmp,,,,
1,1068.38,0,0,678,239,1000,1000,718.892,8,maps/1000Geometric.bmp,,,,
1,1.75,0,0,48,40,50,50,62.482,8,maps/cross50.bmp,,,,
1,1.889,0,0,33,35,50,50,48.1041,8,maps/50map.bmp,,,,
1,2.216,0,0,22,28,50,50,35.609,8,maps/50mapAOR.bmp,,,,
1,1032.55,0,0,653,88,1000,1000,658.903,8,maps/1000AOR_wObs.bmp,,,,
1,7.734,0,0,31,95,100,100,99.93,8,maps/100map.bmp,,,,
1,1049.89,0,0,13,954,1000,1000,954.089,8,maps/1000Geometric.bmp,,,,
1,1.237,0,0,25,45,50,50,51.4782,8,maps/cross50.bmp,,,,
1,2.483,0,0,11,33,50,50,34.7851,8,maps/50map.bmp,,,,
