Success, Time Elapsed,Xstart,Ystart, Xend,Yend,Xlength, Ylength, PathDist, num threads, Filename,,,Threads,Run time(sec)
1,0.75,0,0,25,0,50,50,25,3,maps/cross50.bmp,,,,
1,0.874,0,0,31,19,50,50,36.3593,3,maps/50map.bmp,,,,
1,1.067,0,0,32,32,50,50,45.2548,3,maps/50mapAOR.bmp,,,,
1,318.215,0,0,421,933,1000,1000,1023.59,3,maps/1000AOR_wObs.bmp,,,,
1,2.812,0,0,18,57,100,100,59.7746,3,maps/100map.bmp,,,,
1,389.198,0,0,725,438,1000,1000,847.035,3,maps/1000Geometric.bmp,,,,
1,0.808,0,0,42,45,50,50,61.5549,3,maps/cross50.bmp,,,,
1,0.686,0,0,28,13,50,50,30.8707,3,maps/50map.bmp,,,,
1,0.663,0,0,18,26,50,50,31.6228,3,maps/50mapAOR.bmp,,,,
1,325.536,0,0,660,263,1000,1000,710.471,3,maps/1000AOR_wObs.bmp,,,,
1,4.696,0,0,38,48,100,100,61.2209,3,maps/100map.bmp,,,,
1,403.553,0,0,627,226,1000,1000,666.487,3,maps/1000Geometric.bmp,,,,
1,0.82,0,0,1,46,50,50,46.0109,3,maps/cross50.bmp,,,,
1,0.677,0,0,45,2,50,50,45.0444,3,maps/50map.bmp,,,,
1,1.292,0,0,37,39,50,50,53.7587,3,maps/50mapAOR.bmp,,,,
1,296.683,0,0,66,700,1000,1000,703.105,3,maps/1000AOR_wObs.bmp,,,,
1,5.02,0,0,93,81,100,100,123.329,3,maps/100map.bmp,,,,
1,318.924,0,0,885,967,1000,1000,1310.84,3,maps/1000Geometric.bmp,,,,
1,1.416,0,0,44,49,50,50,65.8559,3,maps/cross50.bmp,,,,
1,0.753,0,0,31,2,50,50,31.0644,3,maps/50map.bmp,,,,
1,1.408,0,0,20,25,50,50,32.0156,3,maps/50mapAOR.bmp,,,,
1,319.161,0,0,945,396,1000,1000,1024.62,3,maps/1000AOR_wObs.bmp,,,,
1,6.416,0,0,98,22,100,100,100.439,3,maps/100map.bmp,,,,
1,359.289,0,0,295,814,1000,1000,865.807,3,maps/1000Geometric.bmp,,,,
1,1.967,0,0,34,31,50,50,46.0109,3,maps/cross50.bmp,,,,
1,1.04,0,0,26,15,50,50,30.0167,3,maps/50map.bmp,,,,
1,1.267,0,0,30,21,50,50,36.6197,3,maps/50mapAOR.bmp,,,,
1,340.349,0,0,750,724,1000,1000,1042.44,3,maps/1000AOR_wObs.bmp,,,,
1,2.849,0,0,58,86,100,100,103.73,3,maps/100map.bmp,,,,
1,372.021,0,0,551,682,1000,1000,876.77,3,maps/1000Geometric.bmp,,,,
1,1.053,0,0,29,28,50,50,40.3113,3,maps/cross50.bmp,,,,
1,0.686,0,0,25,40,50,50,47.1699,3,maps/50map.bmp,,,,
1,0.685,0,0,35,31,50,50,46.7547,3,maps/50mapAOR.bmp,,,,
1,331.781,0,0,308,894,1000,1000,945.569,3,maps/1000AOR_wObs.bmp,,,,
1,3.409,0,0,72,10,100,100,72.6911,3,maps/100map.bmp,,,,
1,328.79,0,0,782,949,1000,1000,1229.68,3,maps/1000Geometric.bmp,,,,
1,1.335,0,0,34,19,50,50,38.9487,3,maps/cross50.bmp,,,,
1,0.707,0,0,46,10,50,50,47.0744,3,maps/50map.bmp,,,,
1,0.682,0,0,36,25,50,50,43.8292,3,maps/50mapAOR.bmp,,,,
1,330.449,0,0,224,867,1000,1000,895.469,3,maps/1000AOR_wObs.bmp,,,,
1,2.808,0,0,67,84,100,100,107.448,3,maps/100map.bmp,,,,
1,359.787,0,0,236,656,1000,1000,697.16,3,maps/1000Geometric.bmp,,,,
1,0.751,0,0,8,45,50,50,45.7056,3,maps/cross50.bmp,,,,
1,0.718,0,0,38,41,50,50,55.9017,3,maps/50map.bmp,,,,
1,0.714,0,0,9,39,50,50,40.025,3,maps/50mapAOR.bmp,,,,
1,307.095,0,0,44,697,1000,1000,698.387,3,maps/1000AOR_wObs.bmp,,,,
1,2.688,0,0,55,63,100,100,83.6301,3,maps/100map.bmp,,,,
1,369.329,0,0,311,789,1000,1000,848.081,3,maps/1000Geometric.bmp,,,,
1,0.754,0,0,8,36,50,50,36.8782,3,maps/cross50.bmp,,,,
1,0.723,0,0,10,47,50,50,48.0521,3,maps/50map.bmp,,,,
1,0.69,0,0,25,34,50,50,42.2019,3,maps/50mapAOR.bmp,,,,
1,302.046,0,0,713,596,1000,1000,929.293,3,maps/1000AOR_wObs.bmp,,,,
1,2.88,0,0,34,67,100,100,75.1332,3,maps/100map.bmp,,,,
1,342.967,0,0,936,134,1000,1000,945.543,3,maps/1000Geometric.bmp,,,,
1,0.771,0,0,36,16,50,50,39.3954,3,maps/cross50.bmp,,,,
1,0.696,0,0,32,9,50,50,33.2415,3,maps/50map.bmp,,,,
1,0.691,0,0,19,38,50,50,42.4853,3,maps/50mapAOR.bmp,,,,
1,335.405,0,0,835,295,1000,1000,885.579,3,maps/1000AOR_wObs.bmp,,,,
1,3.198,0,0,32,90,100,100,95.5196,3,maps/100map.bmp,,,,
1,345.521,0,0,979,573,1000,1000,1134.36,3,maps/1000Geometric.bmp,,,,
1,0.911,0,0,27,13,50,50,29.9666,3,maps/cross50.bmp,,,,
1,0.731,0,0,30,34,50,50,45.3431,3,maps/50map.bmp,,,,
1,0.707,0,0,24,15,50,50,28.3019,3,maps/50mapAOR.bmp,,,,
1,332.882,0,0,954,650,1000,1000,1154.39,3,maps/1000AOR_wObs.bmp,,,,
1,3.386,0,0,3,80,100,100,80.0562,3,maps/100map.bmp,,,,
1,368.855,0,0,356,519,1000,1000,629.362,3,maps/1000Geometric.bmp,,,,
1,0.984,0,0,33,4,50,50,33.2415,3,maps/cross50.bmp,,,,
1,0.746,0,0,14,34,50,50,36.7696,3,maps/50map.bmp,,,,
1,0.738,0,0,35,22,50,50,41.3401,3,maps/50mapAOR.bmp,,,,
1,319.44,0,0,451,249,1000,1000,515.172,3,maps/1000AOR_wObs.bmp,,,,
1,3.689,0,0,71,10,100,100,71.7008,3,maps/100map.bmp,,,,
1,330.524,0,0,856,986,1000,1000,1305.73,3,maps/1000Geometric.bmp,,,,
1,0.915,0,0,36,20,50,50,41.1825,3,maps/cross50.bmp,,,,
1,0.736,0,0,41,36,50,50,54.5619,3,maps/50map.bmp,,,,
1,0.913,0,0,29,14,50,50,32.2025,3,maps/50mapAOR.bmp,,,,
1,313.076,0,0,83,721,1000,1000,725.762,3,maps/1000AOR_wObs.bmp,,,,
1,5.321,0,0,97,2,100,100,97.0206,3,maps/100map.bmp,,,,
1,392.981,0,0,403,498,1000,1000,640.635,3,maps/1000Geometric.bmp,,,,
1,0.999,0,0,6,36,50,50,36.4966,3,maps/cross50.bmp,,,,
1,0.766,0,0,13,35,50,50,37.3363,3,maps/50map.bmp,,,,
1,0.744,0,0,16,40,50,50,43.0813,3,maps/50mapAOR.bmp,,,,
1,308.658,0,0,47,537,1000,1000,539.053,3,maps/1000AOR_wObs.bmp,,,,
1,3.629,0,0,34,72,100,100,79.6241,3,maps/100map.bmp,,,,
1,379.285,0,0,544,636,1000,1000,836.918,3,maps/1000Geometric.bmp,,,,
1,0.954,0,0,34,5,50,50,34.3657,3,maps/cross50.bmp,,,,
1,0.985,0,0,44,5,50,50,44.2832,3,maps/50map.bmp,,,,
1,0.716,0,0,15,23,50,50,27.4591,3,maps/50mapAOR.bmp,,,,
1,318.349,0,0,46,743,1000,1000,744.423,3,maps/1000AOR_wObs.bmp,,,,
1,2.862,0,0,72,79,100,100,106.888,3,maps/100map.bmp,,,,
1,381.791,0,0,721,545,1000,1000,903.806,3,maps/1000Geometric.bmp,,,,
1,0.87,0,0,43,48,50,50,64.4438,3,maps/cross50.bmp,,,,
1,0.7,0,0,29,10,50,50,30.6757,3,maps/50map.bmp,,,,
1,0.706,0,0,13,29,50,50,31.7805,3,maps/50mapAOR.bmp,,,,
1,339.274,0,0,646,855,1000,1000,1071.61,3,maps/1000AOR_wObs.bmp,,,,
1,3.417,0,0,47,67,100,100,81.8413,3,maps/100map.bmp,,,,
1,387.107,0,0,668,537,1000,1000,857.084,3,maps/1000Geometric.bmp,,,,
1,0.841,0,0,6,36,50,50,36.4966,3,maps/cross50.bmp,,,,
1,0.89,0,0,27,29,50,50,39.6232,3,maps/50map.bmp,,,,
1,0.722,0,0,29,28,50,50,40.3113,3,maps/50mapAOR.bmp,,,,
1,324.581,0,0,943,301,1000,1000,989.874,3,maps/1000AOR_wObs.bmp,,,,
1,2.859,0,0,54,80,100,100,96.5194,3,maps/100map.bmp,,,,
1,440.62,0,0,576,343,1000,1000,670.392,3,maps/1000Geometric.bmp,,,,
1,0.885,0,0,22,19,50,50,29.0689,3,maps/cross50.bmp,,,,
1,0.731,0,0,32,15,50,50,35.3412,3,maps/50map.bmp,,,,
1,0.692,0,0,18,21,50,50,27.6586,3,maps/50mapAOR.bmp,,,,
1,311.265,0,0,937,746,1000,1000,1197.7,3,maps/1000AOR_wObs.bmp,,,,
1,3.178,0,0,59,97,100,100,113.534,3,maps/100map.bmp,,,,
1,341.508,0,0,933,978,1000,1000,1351.66,3,maps/1000Geometric.bmp,,,,
1,0.948,0,0,33,7,50,50,33.7343,3,maps/cross50.bmp,,,,
1,0.75,0,0,32,45,50,50,55.2178,3,maps/50map.bmp,,,,
1,0.706,0,0,20,22,50,50,29.7321,3,maps/50mapAOR.bmp,,,,
1,318.377,0,0,666,118,1000,1000,676.373,3,maps/1000AOR_wObs.bmp,,,,
1,3.153,0,0,75,64,100,100,98.5951,3,maps/100map.bmp,,,,
1,379.611,0,0,417,709,1000,1000,822.539,3,maps/1000Geometric.bmp,,,,
1,0.953,0,0,48,4,50,50,48.1664,3,maps/cross50.bmp,,,,
1,0.729,0,0,19,42,50,50,46.0977,3,maps/50map.bmp,,,,
1,0.718,0,0,39,16,50,50,42.1545,3,maps/50mapAOR.bmp,,,,
1,353.969,0,0,913,910,1000,1000,1289.06,3,maps/1000AOR_wObs.bmp,,,,
1,3.115,0,0,55,2,100,100,55.0364,3,maps/100map.bmp,,,,
1,346.635,0,0,598,122,1000,1000,610.318,3,maps/1000Geometric.bmp,,,,
1,1.016,0,0,44,37,50,50,57.4891,3,maps/cross50.bmp,,,,
1,0.821,0,0,44,46,50,50,63.6553,3,maps/50map.bmp,,,,
1,0.754,0,0,38,25,50,50,45.4863,3,maps/50mapAOR.bmp,,,,
1,324.893,0,0,673,332,1000,1000,750.435,3,maps/1000AOR_wObs.bmp,,,,
1,3.19,0,0,40,31,100,100,50.6063,3,maps/100map.bmp,,,,
1,423.96,0,0,716,314,1000,1000,781.826,3,maps/1000Geometric.bmp,,,,
1,0.939,0,0,14,42,50,50,44.2719,3,maps/cross50.bmp,,,,
1,0.725,0,0,44,20,50,50,48.3322,3,maps/50map.bmp,,,,
1,0.709,0,0,19,20,50,50,27.5862,3,maps/50mapAOR.bmp,,,,
1,336.356,0,0,456,929,1000,1000,1034.88,3,maps/1000AOR_wObs.bmp,,,,
1,3.617,0,0,71,43,100,100,83.006,3,maps/100map.bmp,,,,
1,398.971,0,0,720,352,1000,1000,801.439,3,maps/1000Geometric.bmp,,,,
1,0.855,0,0,33,16,50,50,36.6742,3,maps/cross50.bmp,,,,
1,0.729,0,0,21,36,50,50,41.6773,3,maps/50map.bmp,,,,
1,0.703,0,0,18,22,50,50,28.4253,3,maps/50mapAOR.bmp,,,,
1,330.459,0,0,950,431,1000,1000,1043.2,3,maps/1000AOR_wObs.bmp,,,,
1,3.437,0,0,72,41,100,100,82.8553,3,maps/100map.bmp,,,,
1,360.63,0,0,400,441,1000,1000,595.383,3,maps/1000Geometric.bmp,,,,
1,0.845,0,0,41,7,50,50,41.5933,3,maps/cross50.bmp,,,,
1,0.724,0,0,3,37,50,50,37.1214,3,maps/50map.bmp,,,,
1,0.712,0,0,15,25,50,50,29.1548,3,maps/50mapAOR.bmp,,,,
1,333.769,0,0,631,852,1000,1000,1060.22,3,maps/1000AOR_wObs.bmp,,,,
1,3.517,0,0,85,24,100,100,88.3233,3,maps/100map.bmp,,,,
1,331.409,0,0,974,913,1000,1000,1335.01,3,maps/1000Geometric.bmp,,,,
1,1.152,0,0,28,39,50,50,48.0104,3,maps/cross50.bmp,,,,
1,0.732,0,0,27,17,50,50,31.9061,3,maps/50map.bmp,,,,
1,0.722,0,0,25,34,50,50,42.2019,3,maps/50mapAOR.bmp,,,,
1,306.175,0,0,64,743,1000,1000,745.751,3,maps/1000AOR_wObs.bmp,,,,
1,2.837,0,0,43,74,100,100,85.5862,3,maps/100map.bmp,,,,
1,334.817,0,0,931,155,1000,1000,943.815,3,maps/1000Geometric.bmp,,,,
1,0.881,0,0,9,49,50,50,49.8197,3,maps/cross50.bmp,,,,
1,0.733,0,0,44,13,50,50,45.8803,3,maps/50map.bmp,,,,
1,0.734,0,0,29,39,50,50,48.6004,3,maps/50mapAOR.bmp,,,,
1,334.451,0,0,531,877,1000,1000,1025.23,3,maps/1000AOR_wObs.bmp,,,,
1,2.867,0,0,45,71,100,100,84.0595,3,maps/100map.bmp,,,,
1,361.746,0,0,427,444,1000,1000,616.007,3,maps/1000Geometric.bmp,,,,
1,0.875,0,0,48,9,50,50,48.8365,3,maps/cross50.bmp,,,,
1,0.744,0,0,31,30,50,50,43.1393,3,maps/50map.bmp,,,,
1,0.711,0,0,34,21,50,50,39.9625,3,maps/50mapAOR.bmp,,,,
1,323.956,0,0,945,722,1000,1000,1189.25,3,maps/1000AOR_wObs.bmp,,,,
1,3.405,0,0,78,55,100,100,95.4411,3,maps/100map.bmp,,,,
1,455.247,0,0,590,379,1000,1000,701.242,3,maps/1000Geometric.bmp,,,,
1,1.113,0,0,22,16,50,50,27.2029,3,maps/cross50.bmp,,,,
1,0.761,0,0,2,32,50,50,32.0624,3,maps/50map.bmp,,,,
1,0.908,0,0,25,23,50,50,33.9706,3,maps/50mapAOR.bmp,,,,
1,310.297,0,0,55,666,1000,1000,668.267,3,maps/1000AOR_wObs.bmp,,,,
1,3.082,0,0,5,93,100,100,93.1343,3,maps/100map.bmp,,,,
1,345.653,0,0,863,173,1000,1000,880.169,3,maps/1000Geometric.bmp,,,,
1,0.907,0,0,4,30,50,50,30.2655,3,maps/cross50.bmp,,,,
1,0.757,0,0,45,30,50,50,54.0833,3,maps/50map.bmp,,,,
1,0.709,0,0,25,12,50,50,27.7308,3,maps/50mapAOR.bmp,,,,
1,345.183,0,0,766,953,1000,1000,1222.69,3,maps/1000AOR_wObs.bmp,,,,
1,3.17,0,0,91,87,100,100,125.897,3,maps/100map.bmp,,,,
1,340.238,0,0,986,449,1000,1000,1083.42,3,maps/1000Geometric.bmp,,,,
1,0.894,0,0,25,13,50,50,28.178,3,maps/cross50.bmp,,,,
1,0.747,0,0,13,37,50,50,39.2173,3,maps/50map.bmp,,,,
1,0.703,0,0,25,12,50,50,27.7308,3,maps/50mapAOR.bmp,,,,
1,336.89,0,0,938,147,1000,1000,949.449,3,maps/1000AOR_wObs.bmp,,,,
1,2.76,0,0,59,45,100,100,74.2024,3,maps/100map.bmp,,,,
1,379.964,0,0,440,729,1000,1000,851.493,3,maps/1000Geometric.bmp,,,,
1,1,0,0,47,39,50,50,61.0737,3,maps/cross50.bmp,,,,
1,0.765,0,0,32,35,50,50,47.4236,3,maps/50map.bmp,,,,
1,0.71,0,0,22,13,50,50,25.5539,3,maps/50mapAOR.bmp,,,,
1,309.425,0,0,74,674,1000,1000,678.05,3,maps/1000AOR_wObs.bmp,,,,
1,3.605,0,0,18,62,100,100,64.56,3,maps/100map.bmp,,,,
1,367.165,0,0,268,533,1000,1000,596.584,3,maps/1000Geometric.bmp,,,,
1,1.464,0,0,8,32,50,50,32.9848,3,maps/cross50.bmp,,,,
1,1.191,0,0,6,47,50,50,47.3814,3,maps/50map.bmp,,,,
1,1.325,0,0,24,18,50,50,30,3,maps/50mapAOR.bmp,,,,
1,349.082,0,0,954,918,1000,1000,1323.95,3,maps/1000AOR_wObs.bmp,,,,
1,5.031,0,0,43,58,100,100,72.2011,3,maps/100map.bmp,,,,
1,449.13,0,0,961,20,1000,1000,961.208,3,maps/1000Geometric.bmp,,,,
1,1.077,0,0,38,41,50,50,55.9017,3,maps/cross50.bmp,,,,
1,0.732,0,0,34,13,50,50,36.4005,3,maps/50map.bmp,,,,
1,0.719,0,0,35,15,50,50,38.0789,3,maps/50mapAOR.bmp,,,,
1,319.852,0,0,909,295,1000,1000,955.67,3,maps/1000AOR_wObs.bmp,,,,
1,2.888,0,0,59,46,100,100,74.8131,3,maps/100map.bmp,,,,
1,355.261,0,0,332,690,1000,1000,765.718,3,maps/1000Geometric.bmp,,,,
1,1.077,0,0,42,7,50,50,42.5793,3,maps/cross50.bmp,,,,
1,0.744,0,0,45,29,50,50,53.535,3,maps/50map.bmp,,,,
1,0.722,0,0,26,40,50,50,47.7074,3,maps/50mapAOR.bmp,,,,
1,292.66,0,0,728,603,1000,1000,945.3,3,maps/1000AOR_wObs.bmp,,,,
1,3.053,0,0,17,72,100,100,73.9797,3,maps/100map.bmp,,,,
1,348.177,0,0,360,775,1000,1000,854.532,3,maps/1000Geometric.bmp,,,,
1,0.923,0,0,34,19,50,50,38.9487,3,maps/cross50.bmp,,,,
1,0.755,0,0,31,35,50,50,46.7547,3,maps/50map.bmp,,,,
1,0.721,0,0,27,16,50,50,31.3847,3,maps/50mapAOR.bmp,,,,
1,322.525,0,0,439,946,1000,1000,1042.9,3,maps/1000AOR_wObs.bmp,,,,
1,2.86,0,0,50,53,100,100,72.8629,3,maps/100map.bmp,,,,
1,327.442,0,0,762,117,1000,1000,770.93,3,maps/1000Geometric.bmp,,,,
1,0.893,0,0,28,14,50,50,31.305,3,maps/cross50.bmp,,,,
1,0.733,0,0,37,18,50,50,41.1461,3,maps/50map.bmp,,,,
1,0.745,0,0,32,36,50,50,48.1664,3,maps/50mapAOR.bmp,,,,
1,322.107,0,0,123,794,1000,1000,803.471,3,maps/1000AOR_wObs.bmp,,,,
1,3.265,0,0,50,78,100,100,92.6499,3,maps/100map.bmp,,,,
1,366.17,0,0,347,415,1000,1000,540.957,3,maps/1000Geometric.bmp,,,,
1,0.963,0,0,4,44,50,50,44.1814,3,maps/cross50.bmp,,,,
1,0.742,0,0,7,34,50,50,34.7131,3,maps/50map.bmp,,,,
1,0.725,0,0,21,28,50,50,35,3,maps/50mapAOR.bmp,,,,
1,344.926,0,0,946,370,1000,1000,1015.78,3,maps/1000AOR_wObs.bmp,,,,
1,3.052,0,0,90,79,100,100,119.754,3,maps/100map.bmp,,,,
1,375.573,0,0,392,607,1000,1000,722.574,3,maps/1000Geometric.bmp,,,,
1,1.095,0,0,33,16,50,50,36.6742,3,maps/cross50.bmp,,,,
1,0.812,0,0,41,31,50,50,51.4004,3,maps/50map.bmp,,,,
1,0.8,0,0,29,26,50,50,38.9487,3,maps/50mapAOR.bmp,,,,
1,315.955,0,0,686,420,1000,1000,804.361,3,maps/1000AOR_wObs.bmp,,,,
1,3.762,0,0,71,50,100,100,86.8389,3,maps/100map.bmp,,,,
1,409.82,0,0,726,473,1000,1000,866.49,3,maps/1000Geometric.bmp,,,,
1,1.035,0,0,29,42,50,50,51.0392,3,maps/cross50.bmp,,,,
1,0.749,0,0,48,16,50,50,50.5964,3,maps/50map.bmp,,,,
1,0.738,0,0,14,24,50,50,27.7849,3,maps/50mapAOR.bmp,,,,
1,315.042,0,0,151,833,1000,1000,846.575,3,maps/1000AOR_wObs.bmp,,,,
1,2.851,0,0,43,74,100,100,85.5862,3,maps/100map.bmp,,,,
1,299.811,0,0,10,822,1000,1000,822.061,3,maps/1000Geometric.bmp,,,,
1,0.923,0,0,28,9,50,50,29.4109,3,maps/cross50.bmp,,,,
1,0.916,0,0,39,13,50,50,41.1096,3,maps/50map.bmp,,,,
1,0.722,0,0,11,26,50,50,28.2312,3,maps/50mapAOR.bmp,,,,
1,331.066,0,0,837,327,1000,1000,898.609,3,maps/1000AOR_wObs.bmp,,,,
1,3.723,0,0,84,2,100,100,84.0238,3,maps/100map.bmp,,,,
1,367.874,0,0,236,849,1000,1000,881.191,3,maps/1000Geometric.bmp,,,,
1,0.964,0,0,47,30,50,50,55.7584,3,maps/cross50.bmp,,,,
1,0.772,0,0,31,40,50,50,50.6063,3,maps/50map.bmp,,,,
1,0.861,0,0,30,18,50,50,34.9857,3,maps/50mapAOR.bmp,,,,
1,322.591,0,0,90,925,1000,1000,929.368,3,maps/1000AOR_wObs.bmp,,,,
1,3.707,0,0,25,88,100,100,91.4822,3,maps/100map.bmp,,,,
1,464.766,0,0,858,33,1000,1000,858.634,3,maps/1000Geometric.bmp,,,,
1,0.964,0,0,45,48,50,50,65.7951,3,maps/cross50.bmp,,,,
1,0.746,0,0,34,33,50,50,47.3814,3,maps/50map.bmp,,,,
1,0.739,0,0,20,18,50,50,26.9072,3,maps/50mapAOR.bmp,,,,
1,357.494,0,0,948,361,1000,1000,1014.41,3,maps/1000AOR_wObs.bmp,,,,
1,2.896,0,0,58,43,100,100,72.2011,3,maps/100map.bmp,,,,
1,349.764,0,0,285,491,1000,1000,567.72,3,maps/1000Geometric.bmp,,,,
1,0.936,0,0,41,35,50,50,53.9073,3,maps/cross50.bmp,,,,
1,0.74,0,0,19,27,50,50,33.0151,3,maps/50map.bmp,,,,
1,0.736,0,0,33,15,50,50,36.2491,3,maps/50mapAOR.bmp,,,,
1,329.524,0,0,169,891,1000,1000,906.886,3,maps/1000AOR_wObs.bmp,,,,
1,3.787,0,0,14,93,100,100,94.0479,3,maps/100map.bmp,,,,
1,350.834,0,0,908,134,1000,1000,917.834,3,maps/1000Geometric.bmp,,,,
1,1.423,0,0,27,27,50,50,38.1838,3,maps/cross50.bmp,,,,
1,0.868,0,0,1,28,50,50,28.0179,3,maps/50map.bmp,,,,
1,0.813,0,0,22,23,50,50,31.8277,3,maps/50mapAOR.bmp,,,,
1,337.451,0,0,711,192,1000,1000,736.468,3,maps/1000AOR_wObs.bmp,,,,
1,4.204,0,0,87,25,100,100,90.5207,3,maps/100map.bmp,,,,
1,437.633,0,0,650,300,1000,1000,715.891,3,maps/1000Geometric.bmp,,,,
1,1.017,0,0,48,47,50,50,67.1789,3,maps/cross50.bmp,,,,
1,0.76,0,0,3,31,50,50,31.1448,3,maps/50map.bmp,,,,
1,0.767,0,0,20,19,50,50,27.5862,3,maps/50mapAOR.bmp,,,,
1,330.477,0,0,758,182,1000,1000,779.543,3,maps/1000AOR_wObs.bmp,,,,
1,3.553,0,0,78,18,100,100,80.05,3,maps/100map.bmp,,,,
1,321.602,0,0,992,740,1000,1000,1237.6,3,maps/1000Geometric.bmp,,,,
1,0.947,0,0,40,7,50,50,40.6079,3,maps/cross50.bmp,,,,
1,0.747,0,0,36,19,50,50,40.7063,3,maps/50map.bmp,,,,
1,0.756,0,0,24,29,50,50,37.6431,3,maps/50mapAOR.bmp,,,,
1,315.195,0,0,39,770,1000,1000,770.987,3,maps/1000AOR_wObs.bmp,,,,
1,4.043,0,0,94,8,100,100,94.3398,3,maps/100map.bmp,,,,
1,396.241,0,0,763,436,1000,1000,878.786,3,maps/1000Geometric.bmp,,,,
1,1.217,0,0,27,32,50,50,41.8688,3,maps/cross50.bmp,,,,
1,0.753,0,0,24,30,50,50,38.4187,3,maps/50map.bmp,,,,
1,0.753,0,0,33,33,50,50,46.669,3,maps/50mapAOR.bmp,,,,
1,334.001,0,0,705,773,1000,1000,1046.21,3,maps/1000AOR_wObs.bmp,,,,
1,2.921,0,0,55,57,100,100,79.2086,3,maps/100map.bmp,,,,
1,330.661,0,0,995,946,1000,1000,1372.93,3,maps/1000Geometric.bmp,,,,
1,0.957,0,0,48,22,50,50,52.8015,3,maps/cross50.bmp,,,,
1,0.746,0,0,26,9,50,50,27.5136,3,maps/50map.bmp,,,,
1,0.745,0,0,29,32,50,50,43.1856,3,maps/50mapAOR.bmp,,,,
1,297.415,0,0,712,626,1000,1000,948.061,3,maps/1000AOR_wObs.bmp,,,,
1,3.715,0,0,80,9,100,100,80.5047,3,maps/100map.bmp,,,,
1,369.248,0,0,478,659,1000,1000,814.104,3,maps/1000Geometric.bmp,,,,
1,0.961,0,0,12,35,50,50,37,3,maps/cross50.bmp,,,,
1,0.821,0,0,18,44,50,50,47.5395,3,maps/50map.bmp,,,,
1,0.929,0,0,20,15,50,50,25,3,maps/50mapAOR.bmp,,,,
1,309.325,0,0,844,680,1000,1000,1083.85,3,maps/1000AOR_wObs.bmp,,,,
1,2.976,0,0,61,51,100,100,79.511,3,maps/100map.bmp,,,,
1,322.033,0,0,898,827,1000,1000,1220.79,3,maps/1000Geometric.bmp,,,,
1,1.291,0,0,29,38,50,50,47.8017,3,maps/cross50.bmp,,,,
1,0.749,0,0,45,1,50,50,45.0111,3,maps/50map.bmp,,,,
1,0.752,0,0,35,36,50,50,50.2096,3,maps/50mapAOR.bmp,,,,
1,311.507,0,0,181,843,1000,1000,862.212,3,maps/1000AOR_wObs.bmp,,,,
1,2.97,0,0,46,78,100,100,90.5539,3,maps/100map.bmp,,,,
1,289.744,0,0,9,560,1000,1000,560.072,3,maps/1000Geometric.bmp,,,,
1,0.993,0,0,45,46,50,50,64.3506,3,maps/cross50.bmp,,,,
1,0.789,0,0,32,45,50,50,55.2178,3,maps/50map.bmp,,,,
1,0.75,0,0,10,36,50,50,37.3631,3,maps/50mapAOR.bmp,,,,
1,335.821,0,0,780,711,1000,1000,1055.42,3,maps/1000AOR_wObs.bmp,,,,
1,3.423,0,0,43,35,100,100,55.4437,3,maps/100map.bmp,,,,
1,382.22,0,0,594,708,1000,1000,924.175,3,maps/1000Geometric.bmp,,,,
1,1.228,0,0,42,13,50,50,43.9659,3,maps/cross50.bmp,,,,
1,0.803,0,0,42,30,50,50,51.614,3,maps/50map.bmp,,,,
1,0.953,0,0,24,25,50,50,34.6554,3,maps/50mapAOR.bmp,,,,
1,348.804,0,0,639,818,1000,1000,1038,3,maps/1000AOR_wObs.bmp,,,,
1,3.835,0,0,91,21,100,100,93.3916,3,maps/100map.bmp,,,,
1,359.856,0,0,161,774,1000,1000,790.568,3,maps/1000Geometric.bmp,,,,
1,1.124,0,0,35,1,50,50,35.0143,3,maps/cross50.bmp,,,,
1,0.783,0,0,28,16,50,50,32.249,3,maps/50map.bmp,,,,
1,0.815,0,0,19,29,50,50,34.6699,3,maps/50mapAOR.bmp,,,,
1,298.228,0,0,43,510,1000,1000,511.81,3,maps/1000AOR_wObs.bmp,,,,
1,5.127,0,0,69,61,100,100,92.0978,3,maps/100map.bmp,,,,
1,310.124,0,0,978,82,1000,1000,981.432,3,maps/1000Geometric.bmp,,,,
1,1.607,0,0,14,37,50,50,39.5601,3,maps/cross50.bmp,,,,
1,0.831,0,0,6,37,50,50,37.4833,3,maps/50map.bmp,,,,
1,1.35,0,0,34,14,50,50,36.7696,3,maps/50mapAOR.bmp,,,,
1,299.979,0,0,155,834,1000,1000,848.281,3,maps/1000AOR_wObs.bmp,,,,
1,5.145,0,0,73,77,100,100,106.104,3,maps/100map.bmp,,,,
1,324.397,0,0,950,85,1000,1000,953.795,3,maps/1000Geometric.bmp,,,,
1,1.717,0,0,24,46,50,50,51.8845,3,maps/cross50.bmp,,,,
1,0.831,0,0,37,31,50,50,48.2701,3,maps/50map.bmp,,,,
1,1.089,0,0,22,23,50,50,31.8277,3,maps/50mapAOR.bmp,,,,
1,454.565,0,0,835,656,1000,1000,1061.87,3,maps/1000AOR_wObs.bmp,,,,
1,2.666,0,0,89,96,100,100,130.908,3,maps/100map.bmp,,,,
1,422.036,0,0,582,349,1000,1000,678.62,3,maps/1000Geometric.bmp,,,,
1,0.722,0,0,42,6,50,50,42.4264,3,maps/cross50.bmp,,,,
1,0.686,0,0,44,27,50,50,51.6236,3,maps/50map.bmp,,,,
