Success, Time Elapsed,Xstart,Ystart, Xend,Yend,Xlength, Ylength, PathDist, num threads, Filename
1,4.969,0,0,59,17,100,100,61.4003,2,maps/100map.bmp
1,581.603,0,0,250,614,1000,1000,662.945,2,maps/1000Geometric.bmp
1,1.361,0,0,40,24,50,50,46.6476,2,maps/cross50.bmp
1,1.142,0,0,13,48,50,50,49.7293,2,maps/50map.bmp
1,1.053,0,0,26,21,50,50,33.4215,2,maps/50mapAOR.bmp
1,511.536,0,0,761,950,1000,1000,1217.22,2,maps/1000AOR_wObs.bmp
1,4.993,0,0,84,19,100,100,86.122,2,maps/100map.bmp
1,560.499,0,0,163,671,1000,1000,690.514,2,maps/1000Geometric.bmp
1,1.247,0,0,2,38,50,50,38.0526,2,maps/cross50.bmp
1,1.102,0,0,48,4,50,50,48.1664,2,maps/50map.bmp
1,1.097,0,0,13,34,50,50,36.4005,2,maps/50mapAOR.bmp
1,513.985,0,0,625,840,1000,1000,1047.01,2,maps/1000AOR_wObs.bmp
1,4.242,0,0,18,57,100,100,59.7746,2,maps/100map.bmp
1,561.906,0,0,636,129,1000,1000,648.951,2,maps/1000Geometric.bmp
1,1.249,0,0,43,34,50,50,54.8179,2,maps/cross50.bmp
1,1.116,0,0,48,3,50,50,48.0937,2,maps/50map.bmp
1,1.091,0,0,32,14,50,50,34.9285,2,maps/50mapAOR.bmp
1,496.119,0,0,855,267,1000,1000,895.72,2,maps/1000AOR_wObs.bmp
1,3.842,0,0,52,34,100,100,62.1289,2,maps/100map.bmp
1,541.768,0,0,510,120,1000,1000,523.927,2,maps/1000Geometric.bmp
1,1.236,0,0,33,11,50,50,34.7851,2,maps/cross50.bmp
1,1.079,0,0,38,36,50,50,52.345,2,maps/50map.bmp
1,1.052,0,0,36,36,50,50,50.9117,2,maps/50mapAOR.bmp
1,541.486,0,0,923,614,1000,1000,1108.57,2,maps/1000AOR_wObs.bmp
1,3.958,0,0,20,47,100,100,51.0784,2,maps/100map.bmp
1,606.963,0,0,257,659,1000,1000,707.34,2,maps/1000Geometric.bmp
1,1.142,0,0,2,42,50,50,42.0476,2,maps/cross50.bmp
1,1.069,0,0,10,29,50,50,30.6757,2,maps/50map.bmp
1,1.059,0,0,15,29,50,50,32.6497,2,maps/50mapAOR.bmp
1,583.808,0,0,425,913,1000,1000,1007.07,2,maps/1000AOR_wObs.bmp
1,4.186,0,0,2,95,100,100,95.0211,2,maps/100map.bmp
1,616.167,0,0,685,283,1000,1000,741.157,2,maps/1000Geometric.bmp
1,1.245,0,0,25,18,50,50,30.8058,2,maps/cross50.bmp
1,1.09,0,0,41,27,50,50,49.0918,2,maps/50map.bmp
1,1.217,0,0,38,24,50,50,44.9444,2,maps/50mapAOR.bmp
1,505.265,0,0,663,856,1000,1000,1082.73,2,maps/1000AOR_wObs.bmp
1,4.131,0,0,18,80,100,100,82,2,maps/100map.bmp
1,541.844,0,0,195,482,1000,1000,519.951,2,maps/1000Geometric.bmp
1,1.244,0,0,15,34,50,50,37.1618,2,maps/cross50.bmp
1,1.087,0,0,19,46,50,50,49.7695,2,maps/50map.bmp
1,1.048,0,0,20,18,50,50,26.9072,2,maps/50mapAOR.bmp
1,507.435,0,0,696,418,1000,1000,811.874,2,maps/1000AOR_wObs.bmp
1,3.867,0,0,49,49,100,100,69.2965,2,maps/100map.bmp
1,574.141,0,0,537,406,1000,1000,673.205,2,maps/1000Geometric.bmp
1,1.56,0,0,40,22,50,50,45.6508,2,maps/cross50.bmp
1,1.115,0,0,34,5,50,50,34.3657,2,maps/50map.bmp
1,1.22,0,0,38,34,50,50,50.9902,2,maps/50mapAOR.bmp
1,509.807,0,0,891,928,1000,1000,1286.49,2,maps/1000AOR_wObs.bmp
1,6.688,0,0,85,41,100,100,94.3716,2,maps/100map.bmp
1,519.964,0,0,976,617,1000,1000,1154.67,2,maps/1000Geometric.bmp
1,1.486,0,0,27,33,50,50,42.638,2,maps/cross50.bmp
1,1.159,0,0,42,8,50,50,42.7551,2,maps/50map.bmp
1,1.076,0,0,9,32,50,50,33.2415,2,maps/50mapAOR.bmp
1,503.792,0,0,653,103,1000,1000,661.073,2,maps/1000AOR_wObs.bmp
1,4.174,0,0,42,30,100,100,51.614,2,maps/100map.bmp
1,599.62,0,0,575,244,1000,1000,624.629,2,maps/1000Geometric.bmp
1,1.389,0,0,29,0,50,50,29,2,maps/cross50.bmp
1,1.173,0,0,33,40,50,50,51.8556,2,maps/50map.bmp
1,1.324,0,0,29,25,50,50,38.2884,2,maps/50mapAOR.bmp
1,488.872,0,0,656,822,1000,1000,1051.67,2,maps/1000AOR_wObs.bmp
1,4.436,0,0,59,58,100,100,82.7345,2,maps/100map.bmp
1,524.227,0,0,183,804,1000,1000,824.564,2,maps/1000Geometric.bmp
1,2.82,0,0,40,4,50,50,40.1995,2,maps/cross50.bmp
1,1.27,0,0,41,2,50,50,41.0488,2,maps/50map.bmp
1,1.387,0,0,31,36,50,50,47.5079,2,maps/50mapAOR.bmp
1,482.528,0,0,165,885,1000,1000,900.25,2,maps/1000AOR_wObs.bmp
1,3.899,0,0,26,73,100,100,77.4919,2,maps/100map.bmp
1,526.519,0,0,783,125,1000,1000,792.915,2,maps/1000Geometric.bmp
1,1.246,0,0,43,48,50,50,64.4438,2,maps/cross50.bmp
1,1.112,0,0,38,18,50,50,42.0476,2,maps/50map.bmp
1,1.103,0,0,19,33,50,50,38.0789,2,maps/50mapAOR.bmp
1,498.878,0,0,219,877,1000,1000,903.93,2,maps/1000AOR_wObs.bmp
1,4.024,0,0,44,63,100,100,76.844,2,maps/100map.bmp
1,546.483,0,0,210,469,1000,1000,513.869,2,maps/1000Geometric.bmp
1,1.144,0,0,31,3,50,50,31.1448,2,maps/cross50.bmp
1,1.065,0,0,46,13,50,50,47.8017,2,maps/50map.bmp
1,1.057,0,0,20,40,50,50,44.7214,2,maps/50mapAOR.bmp
1,600.454,0,0,710,727,1000,1000,1016.18,2,maps/1000AOR_wObs.bmp
1,3.892,0,0,35,44,100,100,56.2228,2,maps/100map.bmp
1,582.209,0,0,412,538,1000,1000,677.634,2,maps/1000Geometric.bmp
1,1.374,0,0,26,34,50,50,42.8019,2,maps/cross50.bmp
1,1.048,0,0,28,15,50,50,31.7648,2,maps/50map.bmp
1,1.058,0,0,26,30,50,50,39.6989,2,maps/50mapAOR.bmp
1,500.699,0,0,166,853,1000,1000,869.002,2,maps/1000AOR_wObs.bmp
1,4.21,0,0,33,68,100,100,75.5844,2,maps/100map.bmp
1,543.585,0,0,340,467,1000,1000,577.658,2,maps/1000Geometric.bmp
1,1.153,0,0,39,19,50,50,43.382,2,maps/cross50.bmp
1,1.068,0,0,37,35,50,50,50.9313,2,maps/50map.bmp
1,1.048,0,0,30,16,50,50,34,2,maps/50mapAOR.bmp
1,508.524,0,0,658,271,1000,1000,711.621,2,maps/1000AOR_wObs.bmp
1,4.844,0,0,24,88,100,100,91.214,2,maps/100map.bmp
1,520.941,0,0,431,713,1000,1000,833.145,2,maps/1000Geometric.bmp
1,1.205,0,0,18,34,50,50,38.4708,2,maps/cross50.bmp
1,1.058,0,0,9,32,50,50,33.2415,2,maps/50map.bmp
1,1.074,0,0,25,17,50,50,30.2324,2,maps/50mapAOR.bmp
1,485.736,0,0,285,931,1000,1000,973.646,2,maps/1000AOR_wObs.bmp
1,4.728,0,0,92,44,100,100,101.98,2,maps/100map.bmp
1,590.396,0,0,373,454,1000,1000,587.576,2,maps/1000Geometric.bmp
1,1.232,0,0,5,44,50,50,44.2832,2,maps/cross50.bmp
1,1.095,0,0,22,15,50,50,26.6271,2,maps/50map.bmp
1,1.107,0,0,29,22,50,50,36.4005,2,maps/50mapAOR.bmp
1,543.144,0,0,930,902,1000,1000,1295.57,2,maps/1000AOR_wObs.bmp
1,4.523,0,0,97,43,100,100,106.104,2,maps/100map.bmp
1,661.6,0,0,634,268,1000,1000,688.317,2,maps/1000Geometric.bmp
1,1.273,0,0,32,49,50,50,58.5235,2,maps/cross50.bmp
1,1.038,0,0,29,1,50,50,29.0172,2,maps/50map.bmp
1,1.065,0,0,36,37,50,50,51.6236,2,maps/50mapAOR.bmp
1,499.108,0,0,812,235,1000,1000,845.322,2,maps/1000AOR_wObs.bmp
1,4.655,0,0,76,38,100,100,84.9706,2,maps/100map.bmp
1,529.808,0,0,417,531,1000,1000,675.167,2,maps/1000Geometric.bmp
1,1.154,0,0,46,2,50,50,46.0435,2,maps/cross50.bmp
1,1.077,0,0,48,15,50,50,50.2892,2,maps/50map.bmp
1,1.086,0,0,24,19,50,50,30.6105,2,maps/50mapAOR.bmp
1,488.287,0,0,701,484,1000,1000,851.855,2,maps/1000AOR_wObs.bmp
1,4.104,0,0,52,97,100,100,110.059,2,maps/100map.bmp
1,503.822,0,0,303,484,1000,1000,571.021,2,maps/1000Geometric.bmp
1,2.095,0,0,45,37,50,50,58.258,2,maps/cross50.bmp
1,1.25,0,0,11,46,50,50,47.2969,2,maps/50map.bmp
1,1.083,0,0,25,31,50,50,39.8246,2,maps/50mapAOR.bmp
1,522.108,0,0,943,624,1000,1000,1130.76,2,maps/1000AOR_wObs.bmp
1,8.891,0,0,51,87,100,100,100.846,2,maps/100map.bmp
1,462.717,0,0,950,734,1000,1000,1200.52,2,maps/1000Geometric.bmp
1,1.197,0,0,15,44,50,50,46.4866,2,maps/cross50.bmp
1,1.059,0,0,29,17,50,50,33.6155,2,maps/50map.bmp
1,1.069,0,0,19,19,50,50,26.8701,2,maps/50mapAOR.bmp
1,643.117,0,0,716,714,1000,1000,1011.16,2,maps/1000AOR_wObs.bmp
1,4.361,0,0,13,49,100,100,50.6952,2,maps/100map.bmp
1,702.382,0,0,869,9,1000,1000,869.047,2,maps/1000Geometric.bmp
1,4.441,0,0,12,33,50,50,35.1141,2,maps/cross50.bmp
1,1.122,0,0,7,33,50,50,33.7343,2,maps/50map.bmp
1,1.111,0,0,21,18,50,50,27.6586,2,maps/50mapAOR.bmp
1,472.704,0,0,737,388,1000,1000,832.894,2,maps/1000AOR_wObs.bmp
1,4.499,0,0,60,70,100,100,92.1954,2,maps/100map.bmp
1,522.293,0,0,999,614,1000,1000,1172.6,2,maps/1000Geometric.bmp
1,1.38,0,0,11,42,50,50,43.4166,2,maps/cross50.bmp
1,1.258,0,0,34,23,50,50,41.0488,2,maps/50map.bmp
1,1.224,0,0,39,24,50,50,45.793,2,maps/50mapAOR.bmp
1,464.622,0,0,196,869,1000,1000,890.829,2,maps/1000AOR_wObs.bmp
1,4.646,0,0,91,5,100,100,91.1373,2,maps/100map.bmp
1,486.542,0,0,931,895,1000,1000,1291.43,2,maps/1000Geometric.bmp
1,1.456,0,0,36,38,50,50,52.345,2,maps/cross50.bmp
1,1.088,0,0,9,40,50,50,41,2,maps/50map.bmp
1,1.202,0,0,16,32,50,50,35.7771,2,maps/50mapAOR.bmp
1,511.225,0,0,712,404,1000,1000,818.633,2,maps/1000AOR_wObs.bmp
1,4.224,0,0,71,79,100,100,106.217,2,maps/100map.bmp
1,538.946,0,0,18,759,1000,1000,759.213,2,maps/1000Geometric.bmp
1,1.472,0,0,27,26,50,50,37.4833,2,maps/cross50.bmp
1,1.086,0,0,2,42,50,50,42.0476,2,maps/50map.bmp
1,1.054,0,0,36,15,50,50,39,2,maps/50mapAOR.bmp
1,515.048,0,0,533,864,1000,1000,1015.18,2,maps/1000AOR_wObs.bmp
1,4.21,0,0,7,96,100,100,96.2549,2,maps/100map.bmp
1,557.401,0,0,642,605,1000,1000,882.15,2,maps/1000Geometric.bmp
1,1.506,0,0,33,29,50,50,43.9318,2,maps/cross50.bmp
1,1.122,0,0,34,25,50,50,42.2019,2,maps/50map.bmp
1,1.066,0,0,24,17,50,50,29.4109,2,maps/50mapAOR.bmp
1,558.224,0,0,760,179,1000,1000,780.795,2,maps/1000AOR_wObs.bmp
1,4.228,0,0,13,80,100,100,81.0494,2,maps/100map.bmp
1,546.541,0,0,982,310,1000,1000,1029.77,2,maps/1000Geometric.bmp
1,1.156,0,0,17,20,50,50,26.2488,2,maps/cross50.bmp
1,1.054,0,0,6,28,50,50,28.6356,2,maps/50map.bmp
1,1.083,0,0,11,24,50,50,26.4008,2,maps/50mapAOR.bmp
1,528.836,0,0,921,934,1000,1000,1311.72,2,maps/1000AOR_wObs.bmp
1,4.152,0,0,5,56,100,100,56.2228,2,maps/100map.bmp
1,518.026,0,0,977,782,1000,1000,1251.42,2,maps/1000Geometric.bmp
1,1.212,0,0,46,28,50,50,53.8516,2,maps/cross50.bmp
1,1.108,0,0,32,48,50,50,57.6888,2,maps/50map.bmp
1,1.105,0,0,16,39,50,50,42.1545,2,maps/50mapAOR.bmp
1,489.982,0,0,718,714,1000,1000,1012.58,2,maps/1000AOR_wObs.bmp
1,4.698,0,0,79,3,100,100,79.0569,2,maps/100map.bmp
1,597.487,0,0,416,764,1000,1000,869.915,2,maps/1000Geometric.bmp
1,1.386,0,0,21,26,50,50,33.4215,2,maps/cross50.bmp
1,1.104,0,0,26,43,50,50,50.2494,2,maps/50map.bmp
1,1.144,0,0,21,25,50,50,32.6497,2,maps/50mapAOR.bmp
1,534.229,0,0,704,167,1000,1000,723.536,2,maps/1000AOR_wObs.bmp
1,6.153,0,0,84,23,100,100,87.0919,2,maps/100map.bmp
1,556.169,0,0,231,811,1000,1000,843.257,2,maps/1000Geometric.bmp
1,1.17,0,0,11,49,50,50,50.2195,2,maps/cross50.bmp
1,1.072,0,0,48,34,50,50,58.8218,2,maps/50map.bmp
1,1.14,0,0,13,23,50,50,26.4197,2,maps/50mapAOR.bmp
1,529.913,0,0,120,806,1000,1000,814.884,2,maps/1000AOR_wObs.bmp
1,4.523,0,0,65,60,100,100,88.459,2,maps/100map.bmp
1,558.821,0,0,370,547,1000,1000,660.385,2,maps/1000Geometric.bmp
1,1.189,0,0,44,30,50,50,53.2541,2,maps/cross50.bmp
1,1.132,0,0,23,21,50,50,31.1448,2,maps/50map.bmp
1,1.128,0,0,36,17,50,50,39.8121,2,maps/50mapAOR.bmp
1,510.519,0,0,553,290,1000,1000,624.427,2,maps/1000AOR_wObs.bmp
1,4.065,0,0,90,81,100,100,121.083,2,maps/100map.bmp
1,558.812,0,0,640,981,1000,1000,1171.31,2,maps/1000Geometric.bmp
1,1.407,0,0,25,37,50,50,44.6542,2,maps/cross50.bmp
1,1.057,0,0,23,11,50,50,25.4951,2,maps/50map.bmp
1,1.073,0,0,9,24,50,50,25.632,2,maps/50mapAOR.bmp
1,569.381,0,0,830,674,1000,1000,1069.19,2,maps/1000AOR_wObs.bmp
1,4.622,0,0,11,89,100,100,89.6772,2,maps/100map.bmp
1,535.222,0,0,928,705,1000,1000,1165.42,2,maps/1000Geometric.bmp
1,1.22,0,0,26,14,50,50,29.5296,2,maps/cross50.bmp
1,1.07,0,0,32,12,50,50,34.176,2,maps/50map.bmp
1,1.052,0,0,23,20,50,50,30.4795,2,maps/50mapAOR.bmp
1,577.236,0,0,761,930,1000,1000,1201.67,2,maps/1000AOR_wObs.bmp
1,4.726,0,0,63,77,100,100,99.4887,2,maps/100map.bmp
1,530.685,0,0,903,227,1000,1000,931.095,2,maps/1000Geometric.bmp
1,1.27,0,0,33,9,50,50,34.2053,2,maps/cross50.bmp
1,1.337,0,0,19,25,50,50,31.4006,2,maps/50map.bmp
1,1.394,0,0,39,12,50,50,40.8044,2,maps/50mapAOR.bmp
1,536.304,0,0,879,89,1000,1000,883.494,2,maps/1000AOR_wObs.bmp
1,3.999,0,0,93,83,100,100,124.652,2,maps/100map.bmp
1,609.748,0,0,588,605,1000,1000,843.664,2,maps/1000Geometric.bmp
1,1.346,0,0,13,28,50,50,30.8707,2,maps/cross50.bmp
1,1.221,0,0,20,36,50,50,41.1825,2,maps/50map.bmp
1,1.204,0,0,35,33,50,50,48.1041,2,maps/50mapAOR.bmp
1,509.56,0,0,722,401,1000,1000,825.884,2,maps/1000AOR_wObs.bmp
1,5.871,0,0,79,78,100,100,111.018,2,maps/100map.bmp
1,515.181,0,0,213,596,1000,1000,632.918,2,maps/1000Geometric.bmp
1,1.25,0,0,23,33,50,50,40.2244,2,maps/cross50.bmp
1,1.091,0,0,32,14,50,50,34.9285,2,maps/50map.bmp
1,1.09,0,0,37,29,50,50,47.0106,2,maps/50mapAOR.bmp
1,517.659,0,0,695,751,1000,1000,1023.24,2,maps/1000AOR_wObs.bmp
1,4.002,0,0,74,68,100,100,100.499,2,maps/100map.bmp
1,566.411,0,0,293,550,1000,1000,623.177,2,maps/1000Geometric.bmp
1,1.214,0,0,13,34,50,50,36.4005,2,maps/cross50.bmp
1,1.077,0,0,2,40,50,50,40.05,2,maps/50map.bmp
1,1.115,0,0,38,26,50,50,46.0435,2,maps/50mapAOR.bmp
1,555.654,0,0,783,950,1000,1000,1231.09,2,maps/1000AOR_wObs.bmp
1,3.987,0,0,44,92,100,100,101.98,2,maps/100map.bmp
1,545.438,0,0,877,962,1000,1000,1301.76,2,maps/1000Geometric.bmp
1,1.237,0,0,24,46,50,50,51.8845,2,maps/cross50.bmp
1,1.057,0,0,47,15,50,50,49.3356,2,maps/50map.bmp
1,1.133,0,0,21,34,50,50,39.9625,2,maps/50mapAOR.bmp
1,569.909,0,0,949,720,1000,1000,1191.22,2,maps/1000AOR_wObs.bmp
1,4.115,0,0,88,95,100,100,129.495,2,maps/100map.bmp
1,521.328,0,0,25,935,1000,1000,935.334,2,maps/1000Geometric.bmp
1,1.447,0,0,37,45,50,50,58.258,2,maps/cross50.bmp
1,1.097,0,0,26,24,50,50,35.3836,2,maps/50map.bmp
1,1.06,0,0,22,30,50,50,37.2022,2,maps/50mapAOR.bmp
1,563.966,0,0,652,364,1000,1000,746.726,2,maps/1000AOR_wObs.bmp
1,4.059,0,0,86,98,100,100,130.384,2,maps/100map.bmp
1,535.13,0,0,991,758,1000,1000,1247.66,2,maps/1000Geometric.bmp
1,1.224,0,0,48,30,50,50,56.6039,2,maps/cross50.bmp
1,1.182,0,0,22,28,50,50,35.609,2,maps/50map.bmp
1,1.09,0,0,18,19,50,50,26.1725,2,maps/50mapAOR.bmp
1,493.654,0,0,229,953,1000,1000,980.128,2,maps/1000AOR_wObs.bmp
1,4.496,0,0,34,89,100,100,95.2733,2,maps/100map.bmp
1,561.173,0,0,823,991,1000,1000,1288.18,2,maps/1000Geometric.bmp
1,1.156,0,0,7,38,50,50,38.6394,2,maps/cross50.bmp
1,1.049,0,0,47,1,50,50,47.0106,2,maps/50map.bmp
1,1.086,0,0,9,26,50,50,27.5136,2,maps/50mapAOR.bmp
1,499.139,0,0,48,527,1000,1000,529.181,2,maps/1000AOR_wObs.bmp
1,4.347,0,0,13,69,100,100,70.214,2,maps/100map.bmp
1,544.49,0,0,247,534,1000,1000,588.358,2,maps/1000Geometric.bmp
1,1.293,0,0,11,36,50,50,37.6431,2,maps/cross50.bmp
1,1.128,0,0,35,10,50,50,36.4005,2,maps/50map.bmp
1,1.144,0,0,34,24,50,50,41.6173,2,maps/50mapAOR.bmp
1,509.571,0,0,951,648,1000,1000,1150.78,2,maps/1000AOR_wObs.bmp
1,4.588,0,0,85,12,100,100,85.8429,2,maps/100map.bmp
1,551.707,0,0,955,708,1000,1000,1188.82,2,maps/1000Geometric.bmp
1,1.299,0,0,13,30,50,50,32.6956,2,maps/cross50.bmp
1,1.169,0,0,17,43,50,50,46.2385,2,maps/50map.bmp
1,1.084,0,0,35,16,50,50,38.4838,2,maps/50mapAOR.bmp
1,546.43,0,0,121,820,1000,1000,828.879,2,maps/1000AOR_wObs.bmp
1,5.247,0,0,49,11,100,100,50.2195,2,maps/100map.bmp
1,538.394,0,0,38,949,1000,1000,949.76,2,maps/1000Geometric.bmp
1,1.131,0,0,34,6,50,50,34.5254,2,maps/cross50.bmp
1,1.097,0,0,22,48,50,50,52.8015,2,maps/50map.bmp
1,1.067,0,0,33,19,50,50,38.0789,2,maps/50mapAOR.bmp
1,512.739,0,0,882,113,1000,1000,889.209,2,maps/1000AOR_wObs.bmp
1,5.213,0,0,6,50,100,100,50.3587,2,maps/100map.bmp
1,575.117,0,0,156,922,1000,1000,935.104,2,maps/1000Geometric.bmp
1,1.333,0,0,32,42,50,50,52.8015,2,maps/cross50.bmp
1,1.155,0,0,17,45,50,50,48.1041,2,maps/50map.bmp
1,1.097,0,0,26,32,50,50,41.2311,2,maps/50mapAOR.bmp
1,492.242,0,0,943,726,1000,1000,1190.09,2,maps/1000AOR_wObs.bmp
1,4.827,0,0,94,20,100,100,96.1041,2,maps/100map.bmp
1,679.484,0,0,815,401,1000,1000,908.309,2,maps/1000Geometric.bmp
1,1.211,0,0,12,23,50,50,25.9422,2,maps/cross50.bmp
1,1.082,0,0,44,15,50,50,46.4866,2,maps/50map.bmp
1,1.074,0,0,17,40,50,50,43.4626,2,maps/50mapAOR.bmp
1,517.075,0,0,588,287,1000,1000,654.303,2,maps/1000AOR_wObs.bmp
1,4.216,0,0,95,68,100,100,116.829,2,maps/100map.bmp
1,674.777,0,0,573,251,1000,1000,625.564,2,maps/1000Geometric.bmp
1,1.145,0,0,42,5,50,50,42.2966,2,maps/cross50.bmp
1,1.095,0,0,33,48,50,50,58.2495,2,maps/50map.bmp
1,1.093,0,0,26,38,50,50,46.0435,2,maps/50mapAOR.bmp
1,509.149,0,0,834,291,1000,1000,883.31,2,maps/1000AOR_wObs.bmp
1,4.259,0,0,7,71,100,100,71.3442,2,maps/100map.bmp
1,566.076,0,0,451,560,1000,1000,719.028,2,maps/1000Geometric.bmp
1,1.405,0,0,27,39,50,50,47.4342,2,maps/cross50.bmp
1,1.079,0,0,40,37,50,50,54.4885,2,maps/50map.bmp
1,1.071,0,0,25,16,50,50,29.6816,2,maps/50mapAOR.bmp
1,599.483,0,0,951,211,1000,1000,974.126,2,maps/1000AOR_wObs.bmp
1,4.554,0,0,5,69,100,100,69.1809,2,maps/100map.bmp
1,494.213,0,0,32,771,1000,1000,771.664,2,maps/1000Geometric.bmp
1,1.153,0,0,4,44,50,50,44.1814,2,maps/cross50.bmp
1,1.078,0,0,19,34,50,50,38.9487,2,maps/50map.bmp
1,1.091,0,0,13,27,50,50,29.9666,2,maps/50mapAOR.bmp
1,519.794,0,0,938,420,1000,1000,1027.74,2,maps/1000AOR_wObs.bmp
1,6.106,0,0,87,9,100,100,87.4643,2,maps/100map.bmp
1,532.213,0,0,71,626,1000,1000,630.013,2,maps/1000Geometric.bmp
1,1.227,0,0,11,48,50,50,49.2443,2,maps/cross50.bmp
1,1.067,0,0,37,12,50,50,38.8973,2,maps/50map.bmp
1,1.101,0,0,36,21,50,50,41.6773,2,maps/50mapAOR.bmp
1,548.622,0,0,949,109,1000,1000,955.239,2,maps/1000AOR_wObs.bmp
1,4.087,0,0,47,46,100,100,65.7647,2,maps/100map.bmp
1,540.314,0,0,919,831,1000,1000,1239,2,maps/1000Geometric.bmp
1,1.183,0,0,42,22,50,50,47.4131,2,maps/cross50.bmp
1,1.083,0,0,45,31,50,50,54.6443,2,maps/50map.bmp
1,1.05,0,0,12,22,50,50,25.0599,2,maps/50mapAOR.bmp
1,563.88,0,0,885,925,1000,1000,1280.18,2,maps/1000AOR_wObs.bmp
1,4.436,0,0,16,70,100,100,71.8053,2,maps/100map.bmp
1,609.222,0,0,191,749,1000,1000,772.97,2,maps/1000Geometric.bmp
1,1.201,0,0,19,26,50,50,32.2025,2,maps/cross50.bmp
1,1.107,0,0,25,7,50,50,25.9615,2,maps/50map.bmp
1,1.046,0,0,31,27,50,50,41.1096,2,maps/50mapAOR.bmp
1,622.998,0,0,445,938,1000,1000,1038.2,2,maps/1000AOR_wObs.bmp
1,4.164,0,0,55,7,100,100,55.4437,2,maps/100map.bmp
1,589.914,0,0,719,260,1000,1000,764.566,2,maps/1000Geometric.bmp
1,1.222,0,0,23,14,50,50,26.9258,2,maps/cross50.bmp
1,1.098,0,0,28,27,50,50,38.8973,2,maps/50map.bmp
1,1.066,0,0,18,25,50,50,30.8058,2,maps/50mapAOR.bmp
1,533.847,0,0,682,942,1000,1000,1162.97,2,maps/1000AOR_wObs.bmp
1,4.105,0,0,36,52,100,100,63.2456,2,maps/100map.bmp
1,601.025,0,0,197,740,1000,1000,765.773,2,maps/1000Geometric.bmp
1,1.241,0,0,43,25,50,50,49.7393,2,maps/cross50.bmp
1,1.136,0,0,31,46,50,50,55.4707,2,maps/50map.bmp
1,1.273,0,0,22,33,50,50,39.6611,2,maps/50mapAOR.bmp
1,491.665,0,0,96,740,1000,1000,746.201,2,maps/1000AOR_wObs.bmp
1,4.558,0,0,80,50,100,100,94.3398,2,maps/100map.bmp
1,519.681,0,0,66,610,1000,1000,613.56,2,maps/1000Geometric.bmp
1,1.421,0,0,25,25,50,50,35.3553,2,maps/cross50.bmp
1,1.07,0,0,31,21,50,50,37.4433,2,maps/50map.bmp
1,1.075,0,0,38,14,50,50,40.4969,2,maps/50mapAOR.bmp
1,554.06,0,0,340,947,1000,1000,1006.19,2,maps/1000AOR_wObs.bmp
1,4.764,0,0,97,13,100,100,97.8673,2,maps/100map.bmp
1,649.897,0,0,807,4,1000,1000,807.01,2,maps/1000Geometric.bmp
1,1.146,0,0,40,5,50,50,40.3113,2,maps/cross50.bmp
1,1.1,0,0,8,41,50,50,41.7732,2,maps/50map.bmp
1,1.054,0,0,17,21,50,50,27.0185,2,maps/50mapAOR.bmp
1,511.01,0,0,819,703,1000,1000,1079.34,2,maps/1000AOR_wObs.bmp
1,4.865,0,0,93,8,100,100,93.3435,2,maps/100map.bmp
1,560.528,0,0,972,556,1000,1000,1119.79,2,maps/1000Geometric.bmp
1,1.27,0,0,44,25,50,50,50.6063,2,maps/cross50.bmp
1,1.216,0,0,19,32,50,50,37.2156,2,maps/50map.bmp
1,1.155,0,0,13,35,50,50,37.3363,2,maps/50mapAOR.bmp
1,528.788,0,0,48,845,1000,1000,846.362,2,maps/1000AOR_wObs.bmp
1,4.901,0,0,85,4,100,100,85.0941,2,maps/100map.bmp
1,570.492,0,0,758,147,1000,1000,772.122,2,maps/1000Geometric.bmp
1,1.411,0,0,40,26,50,50,47.7074,2,maps/cross50.bmp
1,1.078,0,0,32,6,50,50,32.5576,2,maps/50map.bmp
1,1.059,0,0,26,26,50,50,36.7696,2,maps/50mapAOR.bmp
1,547.277,0,0,915,89,1000,1000,919.318,2,maps/1000AOR_wObs.bmp
1,4.003,0,0,58,60,100,100,83.4506,2,maps/100map.bmp
1,555.662,0,0,904,895,1000,1000,1272.1,2,maps/1000Geometric.bmp
1,1.163,0,0,3,28,50,50,28.1603,2,maps/cross50.bmp
1,1.094,0,0,48,38,50,50,61.2209,2,maps/50map.bmp
1,1.062,0,0,35,18,50,50,39.3573,2,maps/50mapAOR.bmp
1,579.024,0,0,930,904,1000,1000,1296.96,2,maps/1000AOR_wObs.bmp
1,4.74,0,0,70,46,100,100,83.7616,2,maps/100map.bmp
1,625.163,0,0,997,476,1000,1000,1104.8,2,maps/1000Geometric.bmp
1,1.201,0,0,46,32,50,50,56.0357,2,maps/cross50.bmp
1,1.134,0,0,37,31,50,50,48.2701,2,maps/50map.bmp
1,1.093,0,0,19,26,50,50,32.2025,2,maps/50mapAOR.bmp
1,562.953,0,0,720,203,1000,1000,748.07,2,maps/1000AOR_wObs.bmp
1,4.115,0,0,54,9,100,100,54.7449,2,maps/100map.bmp
1,592.996,0,0,522,663,1000,1000,843.832,2,maps/1000Geometric.bmp
1,1.428,0,0,30,26,50,50,39.6989,2,maps/cross50.bmp
1,1.683,0,0,20,23,50,50,30.4795,2,maps/50map.bmp
1,1.099,0,0,21,27,50,50,34.2053,2,maps/50mapAOR.bmp
1,514.214,0,0,830,246,1000,1000,865.688,2,maps/1000AOR_wObs.bmp
1,3.994,0,0,29,78,100,100,83.2166,2,maps/100map.bmp
